lat,lng,ALCALDIA,us_dscr
19.3339182395,-99.1095708647,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2990479523,-99.0628652231,Tláhuac,Habitacional
19.3084433725,-99.1921161472,Coyoacán,Habitacional Unifamiliar
19.2678401747,-99.2364190049,Tlalpan,Habitacional Rural
19.2421016696,-99.0006403551,Tláhuac,Produccion Rural Agroindustrial
19.3141081873,-99.1084312019,Coyoacán,Habitacional
19.2258999402,-98.9617947043,Tláhuac,Habitacional Rural con Comercio y Servicios
19.3449764544,-99.1318601766,Coyoacán,Habitacional
19.3090845256,-98.9662183688,Tláhuac,Habitacional Rural con Comercio y Servicios
19.3378562433,-99.0541438361,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3167093818,-99.1508108053,Coyoacán,Habitacional con Comercio en Planta Baja
19.2918556252,-99.0349697811,Tláhuac,Habitacional
19.3363236482,-99.0231189659,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3078154484,-99.1150807968,Coyoacán,Habitacional
19.3377780091,-99.1745058977,Coyoacán,Habitacional Unifamiliar  y/o Plurifamiliar
19.2853902111,-99.0433462011,Tláhuac,Habitacional Rural
19.3159272095,-99.1690022441,Coyoacán,Habitacional con Comercio en Planta Baja
19.3339701908,-99.1244975472,Coyoacán,Habitacional
19.2951150191,-99.1114873574,Tlalpan,Habitacional
19.291377779,-99.1456250133,Tlalpan,Habitacional
19.3250845049,-99.1320890229,Coyoacán,Habitacional
19.3149293967,-99.1302977361,Coyoacán,Habitacional
19.3686012056,-99.0287351839,Iztapalapa,Habitacional
19.3142895402,-99.1298563347,Coyoacán,Sin ZonificaciÃ?Â³n
19.3817814999,-99.0519450125,Iztapalapa,Habitacional
19.2458707797,-99.0054389315,Tláhuac,Rescate Ecologico
19.3172927472,-99.1341149712,Coyoacán,Habitacional
19.3737029604,-99.0352461214,Iztapalapa,Habitacional
19.2811733334,-99.2375463604,Tlalpan,Habitacional con Comercio en Planta Baja
19.279467561,-99.2417287182,Tlalpan,Habitacional con Comercio en Planta Baja
19.2369538379,-99.007246481,Tláhuac,Produccion Rural Agroindustrial
19.2741829942,-99.2320285089,Tlalpan,Habitacional
19.3118315665,-99.1456379907,Coyoacán,Habitacional con Comercio en Planta Baja
19.2798891784,-99.1463835616,Tlalpan,Habitacional
19.3208766641,-99.1702434759,Coyoacán,Habitacional con Comercio en Planta Baja
19.3206814023,-99.1679392274,Coyoacán,Habitacional con Comercio en Planta Baja
19.2747927962,-99.0053864144,Tláhuac,Habitacional con Comercio en Planta Baja
19.3519946447,-99.1287102582,Coyoacán,Habitacional
19.2795208631,-99.0076747434,Tláhuac,Habitacional
19.2468690707,-99.170869956,Tlalpan,Habitacional Rural con Comercio
19.2496454781,-99.1747562581,Tlalpan,Habitacional Rural
19.2407205136,-99.177694915,Tlalpan,Habitacional Rural
19.2163979434,-98.9722099903,Tláhuac,Habitacional Rural
19.2583402155,-99.1742585843,Tlalpan,Habitacional
19.2368398655,-99.0048122037,Tláhuac,Habitacional Rural
19.2335678153,-99.000546746,Tláhuac,Habitacional Rural
19.287757204,-99.0416777167,Tláhuac,Habitacional
19.2951361769,-99.1241398561,Tlalpan,Habitacional
19.2886017415,-99.064825293,Tláhuac,Habitacional
19.2850303639,-99.232410274,Tlalpan,Habitacional
19.3572790403,-99.0563278286,Iztapalapa,Habitacional
19.2882584196,-99.0299328606,Tláhuac,Habitacional
19.3535942991,-99.0564682664,Iztapalapa,Habitacional
19.3253790882,-99.1556408827,Coyoacán,Habitacional con Comercio en Planta Baja
19.2731936022,-99.177198496,Tlalpan,Habitacional
19.2312531098,-98.9904657067,Tláhuac,Habitacional Rural
19.2459245319,-99.1436083432,Tlalpan,Habitacional Rural
19.3175296858,-99.0396150931,Iztapalapa,Habitacional con Comercio y Servicios
19.2870573426,-99.0440638264,Tláhuac,Habitacional
19.3261010484,-99.1557595955,Coyoacán,Habitacional con Comercio en Planta Baja
19.330042301,-99.1741654136,Coyoacán,Habitacional con Comercio en Planta Baja
19.3332521789,-99.1723981986,Coyoacán,Habitacional con Comercio en Planta Baja
19.31280261,-99.0668218083,Iztapalapa,Habitacional
19.3403936975,-99.1567472277,Coyoacán,Habitacional
19.2954431664,-99.0081306447,Tláhuac,Habitacional con Comercio en Planta Baja
19.3052659494,-99.0783356364,Iztapalapa,Habitacional
19.2906682327,-99.0113428328,Tláhuac,Habitacional
19.3008482067,-99.0802850386,Iztapalapa,Habitacional
19.3098678884,-99.0427301242,Tláhuac,Habitacional
19.285383448,-99.0076894669,Tláhuac,Habitacional
19.3375824384,-98.9807475255,Iztapalapa,Habitacional con Comercio y Servicios
19.336602008,-99.0329620763,Iztapalapa,Habitacional con Comercio en Planta Baja
19.267912382,-99.0026213822,Tláhuac,Centro de Barrio
19.2432198908,-99.0022527438,Tláhuac,Habitacional Rural de Baja Densidad
19.2821565433,-99.0401063614,Tláhuac,Habitacional Rural
19.2921278167,-99.0498136989,Tláhuac,Habitacional con Comercio en Planta Baja
19.2890968927,-99.0335996884,Tláhuac,Habitacional
19.2847628823,-99.0309621993,Tláhuac,Habitacional
19.3097976476,-99.1546691861,Coyoacán,Habitacional con Comercio en Planta Baja
19.2260593505,-99.2265191392,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.3462353318,-99.1740410635,Coyoacán,Habitacional Unifamiliar y/o  Plurifamiliar y/u Oficinas y/o Comercio
19.3391336002,-99.0357689277,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2789366663,-99.1711871332,Tlalpan,Habitacional
19.2582546809,-99.0060604167,Tláhuac,Habitacional
19.2857518048,-99.1881138356,Tlalpan,Habitacional con Comercio en Planta Baja
19.3620309328,-99.1264961847,Iztapalapa,Habitacional
19.2889379033,-99.0583995852,Tláhuac,Habitacional
19.3613620239,-99.1243988976,Iztapalapa,Habitacional
19.3384725108,-99.1381826476,Coyoacán,Habitacional
19.2880453519,-99.1563804155,Tlalpan,Equipamiento PÃ?Âºblico y Privado
19.245242788,-98.9976246991,Tláhuac,Habitacional Rural con Comercio y Servicios
19.3023803858,-99.1414135765,Coyoacán,Habitacional con Comercio en Planta Baja
19.3182821032,-99.1037890001,Coyoacán,Habitacional
19.1342881713,-99.175547572,Tlalpan,Habitacional Rural con Comercio y Servicios
19.3057889866,-99.1748003218,Coyoacán,Habitacional
19.3789783705,-99.0755886208,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2681394421,-98.9931371928,Tláhuac,Habitacional
19.3670973211,-99.0778237481,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2963055095,-99.00391219,Tláhuac,Habitacional
19.3066200662,-99.049799818,Tláhuac,Habitacional
19.2734078506,-98.9936625717,Tláhuac,Habitacional
19.2571229412,-99.1815938639,Tlalpan,Habitacional Rural
19.3159507654,-99.1521028865,Coyoacán,Habitacional con Comercio en Planta Baja
19.3703454125,-98.9991437792,Iztapalapa,Habitacional
19.3683135975,-99.0009973349,Iztapalapa,Habitacional
19.2978271931,-99.048687497,Tláhuac,Habitacional
19.2970289209,-99.0468633528,Tláhuac,Habitacional
19.2781728124,-99.2070464474,Tlalpan,Habitacional
19.2757357656,-99.0060422919,Tláhuac,Habitacional con Comercio en Planta Baja
19.2940082171,-99.0501570826,Tláhuac,Habitacional
19.2960188555,-99.0598027643,Tláhuac,Habitacional
19.3049535039,-99.0398529695,Tláhuac,Habitacional
19.2819484487,-99.2283112567,Tlalpan,Habitacional
19.25405741,-99.0065611273,Tláhuac,Habitacional
19.336943174,-99.0298622821,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2945280517,-99.0526202821,Tláhuac,Habitacional
19.2947943533,-99.0517804254,Tláhuac,Habitacional
19.3354179052,-99.1259962723,Coyoacán,Habitacional
19.2511015521,-99.1577184498,Tlalpan,Habitacional Rural
19.3900546001,-99.0493521448,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2917234205,-99.0311758127,Tláhuac,Habitacional
19.2167842491,-99.2136047718,Tlalpan,Habitacional Rural de Baja Densidad
19.2927906545,-99.1747059998,Tlalpan,Habitacional Unifamiliar de 501 mÃ?Â² o mÃ?Â¡s
19.3262982501,-99.1327196339,Coyoacán,Habitacional
19.314227774,-99.1182889656,Coyoacán,Habitacional
19.2499748651,-98.9979886501,Tláhuac,Habitacional Rural con Comercio y Servicios
19.2433323503,-99.0091323253,Tláhuac,Rescate Ecologico
19.2748740073,-99.0369975829,Tláhuac,Produccion Rural Agroindustrial
19.3130136637,-99.102812611,Coyoacán,Habitacional
19.3460159725,-99.0590500193,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2912515989,-99.1191430901,Tlalpan,Habitacional
19.3000175704,-99.0516049551,Tláhuac,Habitacional
19.2991679953,-99.2229454626,Tlalpan,Habitacional
19.2920724438,-99.232601855,Tlalpan,Habitacional
19.3175383208,-99.0645136434,Iztapalapa,Habitacional
19.330738193,-99.1030219705,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3063982738,-99.149115445,Coyoacán,Habitacional
19.3536629123,-99.1327687493,Coyoacán,Habitacional
19.2020282577,-99.1459340069,Tlalpan,Habitacional Rural
19.2886502012,-99.056820347,Tláhuac,Habitacional
19.3333608871,-99.1360428527,Coyoacán,Habitacional
19.3626301799,-99.0040718574,Iztapalapa,Habitacional con Comercio en Planta Baja
19.3161554728,-99.1278273632,Coyoacán,Habitacional
19.3316397619,-99.1545210258,Coyoacán,Habitacional
19.2674318889,-99.1575764282,Tlalpan,Habitacional
19.3854089845,-99.0901331507,Iztapalapa,Habitacional
19.2998564903,-99.1545828595,Coyoacán,Habitacional
19.2890467801,-99.0319757312,Tláhuac,Habitacional
19.3524340185,-99.1230798418,Coyoacán,Habitacional
19.3703374036,-99.0833226033,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2929771591,-99.0363493699,Tláhuac,Habitacional con Comercio en Planta Baja
19.3181559564,-99.1468613865,Coyoacán,Habitacional con Comercio en Planta Baja
19.3631426186,-99.0637377782,Iztapalapa,Habitacional
19.2748812178,-99.2054423407,Tlalpan,Habitacional
19.3487689325,-99.1679629856,Coyoacán,Habitacional Unifamiliar
19.3102462969,-99.1307959238,Coyoacán,Habitacional
19.3414097955,-99.1316676345,Coyoacán,Habitacional
19.3782084331,-99.0996798474,Iztapalapa,Habitacional
19.287878805,-99.2178806604,Tlalpan,Habitacional
19.2972526841,-99.0461687163,Tláhuac,Habitacional
19.3631330949,-99.0609557692,Iztapalapa,Habitacional
19.3210848846,-99.1659329764,Coyoacán,Habitacional con Comercio en Planta Baja
19.2853921777,-98.9912070467,Tláhuac,Habitacional
19.3621050839,-99.0558337133,Iztapalapa,Sin ZonificaciÃ?Â³n
19.3121754554,-99.1052449126,Coyoacán,Habitacional
19.3534244083,-99.1509057743,Coyoacán,Habitacional
19.356323359,-99.0596152946,Iztapalapa,Habitacional
19.2428804706,-98.9969674469,Tláhuac,Habitacional Rural con Comercio y Servicios
19.2254159051,-98.9674941452,Tláhuac,Habitacional Rural
19.3040707314,-99.1155023867,Coyoacán,Habitacional
19.3447861301,-98.9975248363,Iztapalapa,Habitacional con Comercio en Planta Baja
19.2284632059,-98.9976246192,Tláhuac,Habitacional Rural
19.2503501196,-99.1769519765,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.330014661,-99.1448189182,Coyoacán,Habitacional
19.2727876983,-99.160309063,Tlalpan,Habitacional
19.2540946109,-99.1814522704,Tlalpan,Habitacional Rural
19.3127054462,-99.1421567825,Coyoacán,Habitacional
19.3294551619,-98.9780024802,Iztapalapa,Habitacional con Comercio y Servicios
19.2679366201,-99.0028179226,Tláhuac,Centro de Barrio
19.2848019358,-99.0442310894,Tláhuac,Habitacional Rural
19.3157950545,-99.0404908672,Iztapalapa,Habitacional con Comercio y Servicios
19.3196617216,-99.128086092,Coyoacán,Habitacional
19.2334052153,-98.9960211109,Tláhuac,Habitacional Rural
19.2968726603,-99.0569902111,Tláhuac,Habitacional
19.2728062038,-98.9952432321,Tláhuac,Habitacional
19.3413856329,-99.1276665283,Coyoacán,Habitacional
19.28586544,-99.2042978284,Tlalpan,Habitacional
19.2683102169,-99.2290299484,Tlalpan,Habitacional
19.3249721583,-99.1658925729,Coyoacán,Habitacional con Comercio en Planta Baja
19.2924188542,-99.2273979491,Tlalpan,Habitacional
19.2951771436,-99.0371063394,Tláhuac,Habitacional
19.3127091777,-99.0423781489,Tláhuac,Habitacional
19.2855865682,-99.2171431139,Tlalpan,Habitacional
19.1836425974,-99.0938746784,Milpa Alta,Equipamiento Rural
19.2823467578,-99.2239985923,Tlalpan,Centro de Barrio
19.2568641443,-99.0063522961,Tláhuac,Habitacional
19.2687998394,-99.229023155,Tlalpan,Habitacional
19.1919913996,-98.9981954462,Milpa Alta,Rescate EcolÃ?Â³gico
19.2670365293,-99.2365671754,Tlalpan,Habitacional Rural
19.2940305603,-99.050522353,Tláhuac,Habitacional
19.3009034841,-99.1359759482,Tlalpan,Habitacional
19.2659018282,-99.2056788423,Tlalpan,Habitacional con Comercio en Planta Baja
19.1832343378,-99.0669825061,Milpa Alta,Habitacional Rural de Baja Densidad
19.2936500814,-99.2337633491,Tlalpan,Habitacional
19.1909621663,-99.0243730515,Milpa Alta,Habitacional Rural con Comercio y Servicios
19.3007038949,-99.163021714,Tlalpan,Habitacional
19.2805236562,-99.2297429717,Tlalpan,Habitacional con Comercio en Planta Baja
19.1886303481,-99.0097695778,Milpa Alta,Habitacional Rural de Baja Densidad
19.1809389151,-99.0283845665,Milpa Alta,ProducciÃ?Â³n Rural Agroindustrial
19.2827014777,-99.199469454,Tlalpan,Habitacional con Comercio en Planta Baja
19.2565738396,-99.1752385692,Tlalpan,Habitacional Rural
19.2906617846,-99.2272478608,Tlalpan,Habitacional
19.2329256675,-99.1658040663,Tlalpan,Habitacional Rural de Baja Densidad
19.2871104276,-99.2282099173,Tlalpan,Habitacional
19.2746191425,-99.1706978671,Tlalpan,Habitacional
19.2159697467,-98.989194483,Milpa Alta,Habitacional Rural de Baja Densidad
19.2565831009,-99.163132727,Tlalpan,Habitacional Rural
19.2812525641,-99.1427247979,Tlalpan,Habitacional
19.1984143162,-99.1342733151,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.29493391,-99.1371179563,Tlalpan,Habitacional
19.1828730652,-99.2076512837,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.2033463986,-99.1498851047,Tlalpan,Equipamiento Rural
19.198692206,-99.1470742894,Tlalpan,Habitacional Rural
19.2788962834,-99.1964576121,Tlalpan,Habitacional
19.2686894734,-99.2099684034,Tlalpan,Habitacional
19.2757471747,-99.1542384548,Tlalpan,Habitacional
19.2779534449,-99.2154870833,Tlalpan,Habitacional
19.2837327343,-99.1879736719,Tlalpan,Habitacional
19.275613994,-99.2273910711,Tlalpan,Habitacional
19.2709648055,-99.2168432983,Tlalpan,Habitacional
19.2320066641,-99.1772805074,Tlalpan,Habitacional Rural con Comercio y Servicios
19.2443642457,-99.164653716,Tlalpan,Habitacional Rural
19.2263527284,-99.1750770011,Tlalpan,Rescate EcolÃ?Â³gico
19.2847976368,-99.1322619402,Tlalpan,Habitacional
19.20124445,-99.1340721937,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.238034637,-99.2328671441,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.2671957332,-99.2022732618,Tlalpan,Habitacional Rural
19.3022855054,-99.2238943334,Tlalpan,Habitacional
19.2240127856,-99.2068529427,Tlalpan,Habitacional Rural de Baja Densidad
19.2038230948,-99.1584292553,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.3025054138,-99.2061413463,Tlalpan,Habitacional
19.2910677962,-99.1547833222,Tlalpan,Habitacional
19.2860581609,-99.1602572848,Tlalpan,Habitacional Unifamiliar hasta 500 mÃ?Â²
19.279815875,-99.2447188884,Tlalpan,Habitacional con Comercio en Planta Baja
19.2778697248,-99.1731679643,Tlalpan,Habitacional
19.2233587313,-99.2094914967,Tlalpan,Rescate EcolÃ?Â³gico
19.1970069493,-99.1521627048,Tlalpan,Rescate EcolÃ?Â³gico
19.2904136611,-99.1254633332,Tlalpan,Habitacional
19.1327100625,-99.1783068792,Tlalpan,Habitacional Rural
19.3000514622,-99.1284270968,Tlalpan,Habitacional
19.2907176131,-99.1559021894,Tlalpan,Habitacional
19.2867167892,-99.1867347025,Tlalpan,Habitacional
19.1928392036,-99.1438499593,Tlalpan,Habitacional Rural
19.2799299289,-99.1598291216,Tlalpan,Habitacional
19.2166441879,-99.2137827923,Tlalpan,Habitacional Rural de Baja Densidad
19.2898682216,-99.118636096,Tlalpan,Habitacional
19.2877005274,-99.1618850737,Tlalpan,Habitacional Unifamiliar hasta 500 mÃ?Â²
19.2730356869,-99.234420059,Tlalpan,Habitacional
19.2733206939,-99.2368141004,Tlalpan,Habitacional
19.2914921167,-99.119551698,Tlalpan,Habitacional
19.2787589927,-99.2308494585,Tlalpan,Habitacional con Comercio en Planta Baja
19.3016770786,-99.2043758737,Tlalpan,Habitacional
19.20361228,-99.1409645767,Tlalpan,Habitacional Rural
19.2838594199,-99.2316777959,Tlalpan,Habitacional con Comercio en Planta Baja
19.2030627902,-99.1393665722,Tlalpan,Habitacional Rural con Comercio y Servicios
19.2787029482,-99.2346155056,Tlalpan,Habitacional con Comercio en Planta Baja
19.2808242116,-99.141892271,Tlalpan,Habitacional
19.2724293001,-99.1871532828,Tlalpan,Habitacional
19.2849020293,-99.2424407809,Tlalpan,Ã?Âreas Verdes
19.2250140568,-99.2012205124,Tlalpan,Habitacional Rural con Comercio y Servicios
19.2305566667,-99.1993781405,Tlalpan,Habitacional Rural de Baja Densidad
19.289295364,-99.2368416985,Tlalpan,Habitacional
19.2800830156,-99.2434190315,Tlalpan,Habitacional con Comercio en Planta Baja
19.2367384662,-99.2429913577,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.2288457814,-99.1977752931,Tlalpan,Habitacional Rural con Comercio y Servicios
19.2343174709,-99.162667287,Tlalpan,Habitacional Rural con Comercio y Servicios
19.2836345298,-99.1461488526,Tlalpan,Habitacional
19.2453375676,-99.1650922883,Tlalpan,Habitacional Rural
19.1984770385,-99.1411375598,Tlalpan,Habitacional Rural
19.2717672027,-99.1563401355,Tlalpan,Habitacional
19.2733533474,-99.1826854038,Tlalpan,Habitacional
19.2998654245,-99.1719846761,Tlalpan,Habitacional
19.3003530107,-99.1315550625,Tlalpan,Habitacional
19.2768871464,-99.2164650737,Tlalpan,Habitacional
19.2761532975,-99.2160190456,Tlalpan,Habitacional
19.2714931458,-99.2210479443,Tlalpan,Habitacional
19.2651418923,-99.2069146115,Tlalpan,Habitacional Rural
19.2678740648,-99.2059802539,Tlalpan,Habitacional
19.2580457861,-99.1862804283,Tlalpan,Habitacional Rural
19.2825506656,-99.1768784483,Tlalpan,Habitacional
19.2921796422,-99.1558713898,Tlalpan,Habitacional
19.2748961265,-99.1854602942,Tlalpan,Habitacional
19.3007345517,-99.1632517626,Tlalpan,Habitacional
19.2910760426,-99.1804231254,Tlalpan,Habitacional
19.2762366074,-99.1820961173,Tlalpan,Habitacional
19.2754972729,-99.1851282729,Tlalpan,Habitacional
19.3000030806,-99.1964022011,Tlalpan,Habitacional
19.2915976135,-99.1320891734,Tlalpan,Habitacional
19.2972190839,-99.2295218544,Tlalpan,Habitacional
19.2857446078,-99.2161346696,Tlalpan,Habitacional
19.3034523739,-99.1276540724,Tlalpan,Habitacional
19.2797528765,-99.225658247,Tlalpan,Habitacional
19.2801895572,-99.1486365312,Tlalpan,Habitacional
19.2738001825,-99.228543207,Tlalpan,Habitacional
19.2338589401,-99.1727786313,Tlalpan,Rescate EcolÃ?Â³gico
19.2709260496,-99.2167948848,Tlalpan,Habitacional
19.2571016673,-99.1685913548,Tlalpan,Habitacional Rural
19.2732243334,-99.153968879,Tlalpan,Habitacional
19.2675098723,-99.1605264797,Tlalpan,Habitacional
19.2702414239,-99.1607966301,Tlalpan,Habitacional
19.2502064618,-99.1870345079,Tlalpan,Habitacional Rural Tlalpuente
19.2330558708,-99.2129423354,Tlalpan,Rescate EcolÃ?Â³gico
19.267623416,-99.2035934415,Tlalpan,Habitacional Rural
19.2777134285,-99.2074069718,Tlalpan,Habitacional
19.2843204114,-99.2080250626,Tlalpan,Habitacional
19.125702261,-99.2490135072,Tlalpan,PreservaciÃ?Â³n EcolÃ?Â³gica
19.2083132655,-99.1440683702,Tlalpan,ProducciÃ?Â³n Rural Agroindustrial
19.2917273451,-99.219787616,Tlalpan,Habitacional
19.2930482521,-99.2343406995,Tlalpan,Habitacional
19.2910711031,-99.2387595547,Tlalpan,Habitacional
19.2976445703,-98.9960034885,Tláhuac,Habitacional
19.2851678771,-99.2311562059,Tlalpan,Habitacional
19.2669398989,-99.0101522994,Tláhuac,Habitacional
